Title	Author	Published At	Source	URL	Annotation 1	Annotation 2	Annotation 3
Bloody Demi Moore looks disgusting in newly revealed ‘The Substance’ photos	Eric Todisco	2024-10-31T19:42:52Z	New York Post	https://nypost.com/2024/10/31/entertainment/bloody-demi-moore-looks-disgusting-in-new-substance-photos/			
‘The Substance’ Ending Explained: What That Disgusting, Bloody Finale Means	mliss1578	2024-10-31T20:30:00Z	Decider	https://decider.com/2024/10/31/the-substance-ending-explained-meaning-demi-moore-margaret-qualley-feminist-analysis/			
9 movies where food is the main course	Scott Hocker, The Week US	2024-10-28T17:20:11Z	The Week Magazine	https://theweek.com/culture-life/film/movies-food-starring-role			
Streaming in Canada on Crave, Disney+, Mubi, Netflix and Prime Video [Oct. 28-Nov. 3]	Bradly Shankar	2024-10-28T23:02:28Z	MobileSyrup	https://mobilesyrup.com/2024/10/28/streaming-in-canada-crave-disney-plus-mubi-netflix-prime-video-the-substance/			
Demi Moore and Rob Lowe 'briefly had a thing'	Bethany Minelle	2024-10-25T10:26:00Z	Sky.com	https://news.sky.com/story/demi-moore-and-rob-lowe-briefly-had-a-thing-during-st-elmos-fire-13240938			
Smile Because It Happened	Joe Reid	2024-10-22T20:45:38Z	Vulture	http://www.vulture.com/article/smile-2-box-office-movies-league-newsletter.html			
‘The Substance’ Comes to Digital, But When Will ‘The Substance’ Be Streaming?	mliss1578	2024-10-28T20:00:00Z	Decider	https://decider.com/2024/10/28/watch-the-substance-streaming-release-date-the-substance-mubi/			
Spooky Sounds for the Socially Anxious	Sarah Hutto, Phil Knittel, Nick Prueher, Scott Rothman, and Mike Sacks	2024-10-28T17:30:00Z	Mcsweeneys.net	https://www.mcsweeneys.net/articles/spooky-sounds-for-the-socially-anxious			
10 Best Irish Horror Movies	Adam Walton	2024-11-09T11:31:15Z	Screen Rant	https://screenrant.com/10-best-irish-horror-movies/			
The best smeared make-up moments in arthouse cinema	Violet Piper	2024-11-06T11:46:00Z	Dazed	https://www.dazeddigital.com/beauty/article/65022/1/the-best-smeared-make-up-moments-in-arthouse-cinema?utm_source=Link&utm_medium=Link&utm_campaign=RSSFeed&utm_term=the-best-smeared-make-up-moments-in-arthouse-cinema			
Does ‘Gladiator II’ Have a Sword’s Chance at the Oscars?	Azwan Badruzaman	2024-10-25T23:00:00Z	IndieWire	https://www.indiewire.com/features/podcast/gladiator-2-oscar-chances-1235060342/			
‘Anora’ Is the Hero Gothams Need	Joe Reid	2024-10-30T20:45:02Z	Vulture	http://www.vulture.com/article/anora-gotham-awards-movies-league-newsletter.html			
How Naomi Scott Became 2024's Greatest Scream Queen in Smile 2	Evan Romano	2024-10-25T18:00:00Z	menshealth.com	https://www.menshealth.com/entertainment/a62705751/smile-2-interview-naomi-scott-skye-riley/			
Stream It Or Skip It: ‘The Substance’ on Mubi and VOD, a New Body-Horror Classic Anchored by a Daring Demi Moore	mliss1578	2024-10-31T19:00:00Z	Decider	https://decider.com/2024/10/31/the-substance-mubi-streaming-movie-review/			
Netflix Announces ‘Fear Street 1988: Prom Queen’ for 2025 Release [Poster]	Meagan Navarro	2024-10-28T18:22:23Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3837401/netflix-announces-fear-street-1988-prom-queen-for-2025-release/			
‘Substance’ portrays in fiction whatexists in real world: French filmmaker Coralie Fargeat	The Hills Times	2024-10-31T02:45:00Z	Thehillstimes.in	https://thehillstimes.in/entertainment/substance-portrays-in-fiction-whatexists-in-real-world-french-filmmaker-coralie-fargeat			
Best Horror Movies to See in Theaters This Halloween	Kofi Outlaw	2024-10-30T19:49:32Z	ComicBook.com	http://comicbook.com/horror/news/best-horror-movies-halloween-2024-watch-in-theaters/			
What to stream: Tyler, the Creator, 'The Substance,' Olivia Rodrigo concert film and 'The Diplomat'	The Associated Press	2024-10-28T04:06:34Z	ABC News	https://abcnews.go.com/Technology/wireStory/stream-tyler-creator-substance-olivia-rodrigo-concert-film-115207011			
‘Anora’ review: This improbable fairy tale is a ‘Pretty Woman’ for our time	Michael Phillips	2024-10-28T20:27:18Z	Boston Herald	https://www.bostonherald.com/2024/10/28/anora-review-improbable-fairy-tale-is-a-pretty-woman-for-our-time/			
James Wan Recommends His 15 Favorite Vampire Movies	John Squires	2024-10-28T23:25:44Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3837469/james-wan-recommends-his-15-favorite-vampire-movies/			
Halloween Week: These 10 Horror Movies Are Releasing in the Final Week of October!	John Squires	2024-10-28T18:56:47Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3837396/halloween-week-these-10-horror-movies-are-releasing-in-the-final-week-of-october/			
Soccer Mommy Has Never Gotten This Real Before	Simon Vozick-Levinson	2024-11-01T17:30:00Z	Rolling Stone	http://www.rollingstone.com/music/music-features/soccer-mommy-new-album-evergreen-interview-1235140891/			
Film Promo Fashion Roundup	zodgory	2024-11-09T17:50:17Z	Livejournal.com	https://ohnotheydidnt.livejournal.com/129521507.html			
The failure of Joker: Folie à Deux is no laughing matter as the musical sequel comes off like a bad joke on PVOD	Steve Seigh	2024-11-06T19:51:12Z	JoBlo.com	https://www.joblo.com/joker-folie-a-deux-pvod/			
Amy Adams turns into a dog in 'bizarre and brilliant' film		2024-10-16T17:50:21Z	BBC News	https://www.bbc.com/news/articles/c30l6510g73o			
The Substance, Joker: Folie à Deux, Netflix’s Time Cut, and every movie new to streaming this week	Toussaint Egan, Petrana Radulovic	2024-11-01T11:50:46Z	Polygon	https://www.polygon.com/entertainment/469923/new-movies-watch-streaming-the-substance-joker-2-netflix-time-cut			
Is 2024 the Best Year of Horror Movies Yet?	Patrick Cavanaugh	2024-10-23T19:03:45Z	ComicBook.com	http://comicbook.com/movies/news/best-horror-movies-2024-substance-quiet-place-day-one-terrifier/			
New Horror Movies Streaming This Week for Halloween 2024	Cameron Bonomolo	2024-10-28T23:45:26Z	ComicBook.com	http://comicbook.com/horror/news/new-horror-movies-streaming-free-halloween-2024/			
ELLE’s 2024 Women in Hollywood Issue – Part Two	Lorenzo Marquez	2024-11-15T20:20:11Z	tomandlorenzo.com	https://tomandlorenzo.com/2024/11/elles-2024-women-in-hollywood-issue-part-two/			
‘Nosferatu’ Steps Out From The Oscars Shadows [Contender Countdown]	Gregory Ellwood	2024-11-13T19:39:29Z	Theplaylist.net	https://theplaylist.net/nosferatu-steps-out-from-the-oscars-shadows-20241113/			
What to stream: Tyler, the Creator, 'The Substance,' Olivia Rodrigo concert film and 'The Diplomat'	The Associated Press	2024-10-28T04:14:25Z	ABC News	https://abcnews.go.com/Entertainment/wireStory/stream-tyler-creator-substance-olivia-rodrigo-concert-film-115207009			
How to watch ‘The Substance’ for free just in time for Halloween	Angela Tricarico	2024-10-31T21:36:42Z	New York Post	https://nypost.com/2024/10/31/entertainment/how-to-watch-demi-moore-in-the-substance-for-free/			
Demi Moore Opts for Timeless White and Black Capped-Toe Heels at ‘The Substance’ Premiere in Paris	Amina Ayoud	2024-11-06T20:34:05Z	Footwear News	http://footwearnews.com/fashion/celebrity-style/demi-moore-white-black-capped-toe-heels-the-substance-1234728404/			
Kylie Jenner goes nude channeling Demi Moore in ‘Striptease’ for Halloween — and Moore loves it: ‘Nailed it’	Sean Mandell	2024-10-31T23:53:58Z	New York Post	https://nypost.com/2024/10/31/entertainment/kylie-jenner-goes-naked-channeling-demi-moore-in-striptease-and-moore-loves-it/			
Drag Race UK star claps back at critics of her Substance Halloween costume: ‘What happened to fun?’	Charlie Duncan	2024-10-29T14:55:32Z	Thepinknews.com	https://www.thepinknews.com/2024/10/29/gay-halloween-sminty-drop-the-substance-monstro-elisasue/			
The movies are back — and so are disgusted audiences storming out of them	Sean Mandell	2024-10-24T12:46:08Z	New York Post	https://nypost.com/2024/10/24/entertainment/movies-are-back-and-disgusted-audiences-storming-out-too/			
Is ‘The Substance’ On Streaming Yet?	Josh Kurp	2024-10-24T15:51:34Z	UPROXX	https://uproxx.com/movies/the-substance-streaming-date/			
Rob Lowe reveals he ‘briefly had a thing’ with Demi Moore in ‘Brat Pack’ era: ‘Hookups are inevitable’	Whitney Vasquez	2024-10-23T21:21:21Z	New York Post	https://nypost.com/2024/10/23/entertainment/rob-lowe-briefly-had-a-thing-with-demi-moore-in-brat-pack-era/			
What Is The Best Horror Movie Of 2024 So Far?	Josh Kurp	2024-10-17T13:45:25Z	UPROXX	https://uproxx.com/movies/best-horror-movie-of-2024-so-far-terrifier-substance-strange-darling/			
Halloween 2024 week: Movies, shows to watch on Netflix, Disney+, MAX, Peacock	The Feed	2024-10-28T18:54:50Z	The Times of India	https://economictimes.indiatimes.com/news/international/us/halloween-2024-week-movies-shows-to-watch-on-netflix-disney-max-peacock/articleshow/114704353.cms			
Demi Moore Slams Election: U.S. ‘Built’ on ‘Religious Fanatics and Criminals’	Charisma Madarang	2024-11-06T04:16:22Z	Rolling Stone	http://www.rollingstone.com/tv-movies/tv-movie-news/demi-moore-election-religious-fanatics-criminals-1235154631/			
Demi Moore says close-up shot of her behind ‘bugs the s--- out of me’ in new movie	Caroline Thayer	2024-11-14T19:48:06Z	Fox News	https://www.foxnews.com/entertainment/demi-moore-says-close-up-shot-butt-bugs-s-t-out-new-movie			
What’s Popular On Streaming Now	Kimberly Ricci	2024-11-03T13:00:30Z	UPROXX	https://uproxx.com/tv/popular-on-streaming-the-substance-lioness-diplomat/			
Here Are the Top 10 Halloween Streamers for 2024	Ethan Alter, Saleah Blancaflor	2024-10-24T10:00:00Z	Adweek	https://www.adweek.com/convergent-tv/top-10-halloween-streamers/			
Top Halloween films of 2024	Tatat Bunnag	2024-10-29T21:00:00Z	Bangkok Post	https://www.bangkokpost.com/life/arts-and-entertainment/2892753/top-halloween-films-of-2024			
Amber Tamblyn: I Had Cosmetic Surgery at 12	Arden Dier	2024-10-22T18:24:00Z	Newser	https://www.newser.com/story/358204/amber-tamblyn-i-had-cosmetic-surgery-at-12.html			
The real life substances: From vampire facials to snake venom serums, six anti-ageing treatments that give the body horror movie a run for its money	Sarah Caden	2024-10-23T01:30:00Z	Independent.ie	https://www.independent.ie/style/beauty/the-real-life-substances-from-vampire-facials-to-snake-venom-serums-six-anti-ageing-treatments-that-give-the-body-horror-movie-a-run-for-its-money/a110871543.html			
Demi Moore's 'The Substance' Enters Golden Globes As Musical/Comedy	Scott Feinberg	2024-10-21T23:22:47Z	Hollywood Reporter	http://www.hollywoodreporter.com/movies/movie-news/golden-globes-demi-moore-the-substance-musical-comedy-exclusive-1236040702/			
Demi Moore to Be Honored at French Cinematheque Ahead of Coralie Fargeat’s Buzzy ‘The Substance’s’ Local Premiere (EXCLUSIVE)	Elskes	2024-11-01T22:51:28Z	Variety	https://variety.com/2024/film/global/demi-moore-the-substance-mubi-french-cinematheque-1236198124/			
Demi Moore on the U.S. Election: ‘America Is Built on Puritans, Religious Fanatics and Criminals’	Becroll	2024-11-06T02:33:22Z	Variety	https://variety.com/2024/film/global/demi-moore-the-substance-coralie-fargeat-2024-election-1236201891/			
Tax Incentives Aren’t The Only Reason Why ‘The Substance,’ ‘Emilia Pérez’ and ‘The Count of Monte Cristo’ Shot in France	Elskes	2024-11-04T11:32:34Z	Variety	https://variety.com/2024/film/global/the-substance-emilia-perez-the-count-of-monte-cristo-france-tax-incentives-1236199147/			
New Boutique Distributors Step Up to Meet the Needs of the Independent Film Market	Carolehorst	2024-11-07T17:17:00Z	Variety	https://variety.com/2024/film/news/distributors-independent-film-market-1236200344/			
Golden Globes 2025: Top Dramas or Musical/Comedies Contenders	Scott Feinberg	2024-10-17T17:37:44Z	Hollywood Reporter	http://www.hollywoodreporter.com/movies/movie-news/golden-globes-2025-dramas-musical-comedies-contenders-1236032571/			
Demi Moore's Body Horror Thriller ‘The Substance’ Gets Streaming Date	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-24T16:02:06Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/24/demi-moores-body-horror-thriller-the-substance-gets-streaming-date/			
Demi Moore Shares Bone-Chilling Look at The Substance Transformation		2024-10-31T21:05:00Z	Eonline.com	https://www.eonline.com/news/1409386/demi-moore-shares-bone-chilling-look-at-transformation-for-her-horror-film			
Demi Moore’s Horror Thriller ‘The Substance’ New On Streaming This Week	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-28T01:24:20Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/27/demi-moores-horror-thriller-the-substance-new-on-streaming-this-week/			
Looks Like European Film Voters Love ‘No Other Land’ but Are Mixed on ‘Hard Truths’	Marcus Jones	2024-11-05T19:15:00Z	IndieWire	https://www.indiewire.com/awards/industry/european-film-awards-bifa-nominations-reveal-oscar-favorites-1235063138/			
Let Demi Moore’s Iconic Fashion Give You More Inspiration		2024-11-11T19:06:47Z	Eonline.com	https://www.eonline.com/news/1409808/let-demi-moores-iconic-fashion-give-you-more-inspiration			
Kylie Jenner Goes Totally Nude for Striptease Halloween Costume		2024-11-01T03:49:30Z	Eonline.com	https://www.eonline.com/news/1409400/kylie-jenner-goes-totally-nude-for-halloween-dressed-as-stripteases-demi-moore			
Here Comes the Sun: Demi Moore and more	CBS News	2024-11-03T08:31:01Z	CBS News	https://www.cbsnews.com/video/here-comes-the-sun-demi-moore-and-more/			
5 cult body horror films to watch after The Substance	James Greig	2024-10-23T10:24:00Z	Dazed	https://www.dazeddigital.com/film-tv/article/64918/1/5-cult-body-horrors-to-watch-halloween-the-substance-the-fly-titane-videodrome?utm_source=Link&utm_medium=Link&utm_campaign=RSSFeed&utm_term=5-cult-body-horror-films-to-watch-after-the-substance			
Demi Moore in Chanel Couture at THE SUBSTANCE Paris Premiere: IN or OUT?	Lorenzo Marquez	2024-11-07T19:00:49Z	tomandlorenzo.com	https://tomandlorenzo.com/2024/11/demi-moore-in-chanel-couture-at-the-substance-paris-premiere-in-or-out/			
Today’s NYT ‘Connections’ Hints And Answers For Monday, November 11	"Kris Holt, Contributor, 
 Kris Holt, Contributor
 https://www.forbes.com/sites/krisholt/"	2024-11-10T22:30:00Z	Forbes	https://www.forbes.com/sites/krisholt/2024/11/10/nyt-connections-today-help-clues-hints-answers-monday-november-11-519/			
Demi Moore Talks Timeliness of ‘The Substance’: ‘There’s a Lot of Fear in America Around the Body’	Harrison Richlin	2024-11-09T20:30:00Z	IndieWire	https://www.indiewire.com/news/general-news/demi-moore-talks-timeliness-the-substance-1235064084/			
Jesse Eisenberg, Kieran Culkin Drive ‘A Real Pain’ To Top 3 Limited Opening As Audiences Dig Diverse Indie Slate – Specialty Box Office	jillg366	2024-11-03T19:19:51Z	Deadline	http://deadline.com/2024/11/indie-film-box-office-a-real-pain-anora-conclave-1236165664/			
Nikyatu Jusu Developing Film In Universe Of David Cronenberg’s ‘The Fly’ For 20th Century Studios	matthewgrobar	2024-11-04T18:03:36Z	Deadline	http://deadline.com/2024/11/the-fly-movie-nikyatu-jusu-in-works-20th-century-studios-1236166549/			
OMG, WATCH: Demi Moore talks about her career from ‘Ghost’ to ‘The Substance’	Igor	2024-11-07T19:46:36Z	Omg.blog	https://omg.blog/demi-moore-talks-about-her-career-from-ghost-to-the-substance/			
The 13 Best Movies and TV Shows to Watch This Weekend	Savannah Salazar	2024-11-01T16:37:00Z	Vulture	http://www.vulture.com/article/what-to-watch-this-weekend-best-movies-tv-shows-november-1-3.html			
Oscar-Worthy 2024 Horror Performances: Hugh Grant, Margaret Qualley and More	Jenelleriley2	2024-10-31T16:33:30Z	Variety	https://variety.com/2024/awards/actors/oscar-worthy-2024-horror-performances-1236195685/			
Demi Moore, Denis Villeneuve, Malcolm Washington, and Jason Reitman Set for SFFILM Honors	Ryan Lattanzio	2024-11-14T13:00:00Z	IndieWire	https://www.indiewire.com/news/general-news/demi-moore-denis-villeneuve-more-set-sffilm-awards-1235065339/			
“Substance” Aims For Best Comedy Awards	Garth Franklin	2024-10-21T23:43:11Z	Dark Horizons	https://www.darkhorizons.com/substance-aims-for-best-comedy-awards/			
‘Smile 2’ Review: An Intense Naomi Scott Takes On Sequel To 2022 Horror Hit That Just Feels Like More Of The Same	Pete Hammond	2024-10-16T13:00:00Z	Deadline	http://deadline.com/2024/10/smile-2-review-intense-naomi-scott-sequel-2022-horror-hit-1236117263/			
Why don’t we have any sympathy for beauty addicts?	Brynn Valentine	2024-10-23T14:12:00Z	Dazed	https://www.dazeddigital.com/beauty/article/64906/1/no-sympathy-for-the-beauty-addict?utm_source=Link&utm_medium=Link&utm_campaign=RSSFeed&utm_term=why-don-t-we-have-any-sympathy-for-beauty-addicts			
Demi Moore Addresses Baring it All in 'The Substance,' Body Image & Struggling With Eating Disorder When She Was Younger	Just Jared	2024-11-14T16:50:14Z	Just Jared	https://www.justjared.com/2024/11/14/demi-moore-addresses-baring-it-all-in-the-substance-body-image-struggling-with-eating-disorder-when-she-was-younger/			
I chatted to an MIT-built AI version of my future, 60-year-old self and we did NOT get along	jessica.kinghorn@futurenet.com (Jess Kinghorn)	2024-11-07T11:35:54Z	PC Gamer	https://www.pcgamer.com/hardware/it-is-on-sight-with-this-ai-chatbot/			
爛番茄90趴！黛咪摩爾全裸入鏡　挑戰容貌焦慮驚悚極限		2024-10-17T02:04:00Z	Yahoo Entertainment	https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a16a2f77-24ee-4eab-9a8f-3f0eef3214be			
Gotham Awards Nominations Give ‘Anora,’ ‘Babygirl,’ ‘Nickel Boys’ a Boost	Rebecca Ford	2024-10-29T16:10:00Z	Vanity Fair	https://www.vanityfair.com/hollywood/story/gotham-awards-nominations-anora-babygirl-nickel-boys-awards-insider			
Gotham Awards Announce 2024 Nominees	tillychar	2024-10-29T18:00:45Z	Livejournal.com	https://ohnotheydidnt.livejournal.com/129455029.html			
When Does 'Landman' Start? Release Date for New Paramount+ Demi Moore Show	Lottie McGrath	2024-11-12T13:54:42Z	Newsweek	https://www.newsweek.com/landman-paramount-demi-moore-release-date-1984348			
6 Last Minute Costume Ideas for the Extremely Online Food Freak	Francky Knapp	2024-10-24T17:42:07Z	Eater	https://www.eater.com/24277993/easy-food-costume-ideas-halloween-2024			
The Substance: Demi Moore's Film Locks A Streaming Date	NDTV Movies News Desk	2024-10-25T10:22:37Z	NDTV News	https://www.ndtv.com/entertainment/demi-moores-horror-thriller-the-substance-gets-a-streaming-date-6871081			
‘Anora’ Leads Nominations for the 2024 Gotham Awards	Steve Pond	2024-10-29T16:10:00Z	TheWrap	https://www.thewrap.com/anora-babygirl-challengers-nickel-boys-gotham-awards-nominees-2024/			
Review: The Substance Is A Powerful Parable That Pulls No Punches	Saibal Chatterjee	2024-10-31T03:06:24Z	NDTV News	https://www.ndtv.com/entertainment/the-substance-review-a-powerful-parable-that-pulls-no-punches-4-stars-6912499			
"Demi Moore shares her scary look from horror film 'The Substance', says ""Happy Halloween"""	ANI	2024-11-01T05:37:51Z	The Times of India	https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/demi-moore-shares-her-scary-look-from-horror-film-the-substance-says-happy-halloween/articleshow/114837381.cms			
The Substance streaming: Release date revealed, when and where to watch online	The Feed	2024-10-24T18:39:30Z	The Times of India	https://economictimes.indiatimes.com/news/international/us/the-substance-streaming-release-date-revealed-when-and-where-to-watch-online/articleshow/114558556.cms			
New Movies On Streaming: ‘The Substance,’ Joker: Folie á Deux,’ + More	mliss1578	2024-11-01T15:00:00Z	Decider	https://decider.com/2024/11/01/new-movies-on-streaming-the-substance-joker-folie-a-deux-more/			
‘Victorian Psycho’: Margaret Qualley To Star In New Film From Zach Wigon	Charles Barfield	2024-10-30T15:08:01Z	Theplaylist.net	https://theplaylist.net/victorian-psycho-margaret-qualley-to-star-in-new-film-from-zach-wigon-20241030/			
10 Great Horror Films from 2024 (and Where to Watch Them)	Brian Tallerico	2024-10-30T13:43:49Z	Rogerebert.com	https://www.rogerebert.com/streaming/10-great-horror-films-from-2024-and-where-to-watch-them			
MOVIES: The Crime is Mine - Review: Whimsically French	Milo MJ	2024-10-28T09:07:00Z	Spoilertv.com	https://www.spoilertv.com/2024/10/movies-crime-is-mine-review-whimsically.html			
'It's Not Sexualised Nudity'	ASEEM CHHABRA	2024-10-16T09:12:21Z	Rediff.com	https://www.rediff.com/movies/report/its-not-sexualised-nudity/20241016.htm			
IndieWire 2024 Holiday Gift Guide: From Cookbooks to Card Games, All Film and TV Lovers Can Find Something to Cherish	Harrison Richlin	2024-11-14T15:00:37Z	IndieWire	https://www.indiewire.com/gallery/2024-holiday-gift-guide-film-tv-lovers/			
Demi Moore Slams U.S. Election: America 'Built On Puritans, Religious Fanatics And Criminals'	Marco Margaritoff	2024-11-08T19:53:33Z	HuffPost	https://www.huffpost.com/entry/demi-moore-american-election-puritans-religious-fanatics-criminals_n_672e2785e4b03941587e9f62			
Golden Globes 2025: First Predictions With Movie Musicals, A-List Stars and Hit TV Shows Vying for Recognition	Clayton Davis	2024-11-01T23:50:00Z	Variety	https://variety.com/lists/2025-golden-globes-awards-predictions/			
Recommended Viewings: “The Substance” by Coralie Fargeat	Staff	2024-10-31T13:00:54Z	Booooooom.com	https://www.booooooom.com/2024/10/31/recommended-viewings-the-substance-by-coralie-fargeat/			
‘Emilia Pérez,’ ‘Seed of the Sacred Fig,’ ‘Room Next Door’ Lead European Film Award Nominations	Ryan Lattanzio	2024-11-05T13:56:30Z	IndieWire	https://www.indiewire.com/awards/results/european-film-award-nominations-led-emilia-perez-full-list-1235062983/			
How Do You Make ‘The Substance’? Start With “a Volcano of Blood”	David Canfield	2024-10-24T13:00:00Z	Vanity Fair	https://www.vanityfair.com/hollywood/story/the-substance-shot-list-coralie-fargeat-awards-insider			
Demi Moore's The Substance Earned All My Adoration By Giving Me Something I Rarely Experience As A Horror Fan	Nick Venable	2024-11-18T01:15:00Z	CinemaBlend	https://www.cinemablend.com/movies/demi-moore-the-substance-earned-my-adoration-giving-me-rare-experience-as-horror-fan			
Camerimage Founded to Honor Those ‘Who Are Overlooked’ Says Festival Director at Opening Ceremony	Carolyn Giardina	2024-11-16T16:41:41Z	Variety	https://variety.com/2024/film/news/camerimage-opening-ceremony-1236212145/			
European Film Awards: ‘Emilia Pérez’, ‘The Room Next Door’ Lead Nominations	Melanie Goodfellow	2024-11-05T10:17:53Z	Deadline	http://deadline.com/2024/11/european-film-awards-nominations-37th-2024-1236167495/			
‘The Substance’ Set To Soar Past $70M+: How MUBI Fueled Demi Moore’s Comeback At The Global Box Office	anthonypauldalessandro	2024-11-17T22:25:26Z	Deadline	http://deadline.com/2024/11/the-substance-box-office-demi-moore-1236178368/			
‘The Substance’ Director Pulls Film From Camerimage Over Festival Director’s ‘Misogynistic’ Comments	Adam Chitwood	2024-11-15T20:44:37Z	TheWrap	https://www.thewrap.com/the-substance-coralie-fargeat-pulled-from-camerimage-festival/			
Jennifer Lopez, Angelina Jolie, Nicole Kidman & 75+ Celebs Attend the Governors Awards 2024	Just Jared	2024-11-18T04:33:21Z	Just Jared	https://www.justjared.com/2024/11/17/jennifer-lopez-angelina-jolie-nicole-kidman-75-celebs-attend-the-governors-awards-2024/			
‘It Was Already Determined That You Should Look Like S–t’: Demi Moore Recalls Public’s Reaction To Her Wearing A Bikini At 40 In A Charlie’s Angels Movie	Sarah El-Mahmoud	2024-11-16T19:02:40Z	CinemaBlend	https://www.cinemablend.com/movies/demi-moore-recalls-public-reaction-her-wearing-bikini-at-40-charlies-angels			
‘The Room Next Door’ & ‘Emelia Perez’ Top 2024 European Film Awards Nominations	Gregory Ellwood	2024-11-05T17:50:08Z	Theplaylist.net	https://theplaylist.net/the-room-next-door-emelia-perez-top-2024-european-film-awards-nominations-20241105/			
The best last-minute Halloween costume is also the hippest, thanks to The Substance	Matt Patches	2024-10-28T20:58:05Z	Polygon	https://www.polygon.com/horror/471280/best-last-minute-halloween-costume-2024-the-substance-mask			
Demi Moore Blooms in Textured Floral Chanel Dress at ‘The Substance’ Premiere in Paris	Hannah Malach	2024-11-06T15:00:25Z	WWD	http://wwd.com/pop-culture/celebrity-news/demi-moore-floral-chanel-dress-the-substance-premiere-paris-1236712658/			
‘The Substance’ Director Pulls Film From Festival Over CEO’s ‘Misogynistic’ Comments	Ethan Millman	2024-11-16T00:48:28Z	Rolling Stone	http://www.rollingstone.com/tv-movies/tv-movie-news/the-substance-director-pulls-film-camerimage-festival-1235168881/			
Cinema day celebration 2024: Discounted movies today with €2 tickets	Electra Delavogia	2024-10-31T14:06:38Z	Protothema.gr	https://en.protothema.gr/2024/10/31/cinema-day-celebration-2024-discounted-movies-today-with-e2-tickets/			
What’s Popular On Streaming Now	Kimberly Ricci	2024-11-10T14:00:16Z	UPROXX	https://uproxx.com/tv/popular-on-streaming-lioness-dont-move-diplomat/			
‘The Substance’ Director Coralie Fargeat Pulls Film From Camerimage Following Festival Head’s Comments About Women	Katcy Stephan	2024-11-15T20:29:00Z	Variety	https://variety.com/2024/film/news/the-substance-coralie-fargeat-camerimage-festival-1236211732/			
European Film Awards Nominations: ‘Emilia Pérez,’ ‘The Substance,’ ‘The Room Next Door’ and More Up for Best Film	Ellise Shafer	2024-11-05T10:29:21Z	Variety	https://variety.com/2024/awards/global/european-film-awards-nominations-emilia-perez-the-substance-room-next-door-1236200859/			
